Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,CoinName
Bitcoin,BTC,2013-07-23 23:59:59,96.81929779052734,91.5999984741211,91.5999984741211,95.55850219726562,0.0,1094484057.67,Bitcoin
Bitcoin,BTC,2013-07-24 23:59:59,95.98999786376952,93.0,95.55850219726562,94.51000213623048,0.0,1082848325.0,Bitcoin
Bitcoin,BTC,2013-07-25 23:59:59,97.33000183105467,93.8656997680664,94.50499725341795,96.9000015258789,0.0,1110587857.5,Bitcoin
Bitcoin,BTC,2013-07-26 23:59:59,97.46910095214844,96.0,96.9499969482422,96.02020263671876,0.0,1100902799.57,Bitcoin
Bitcoin,BTC,2013-07-27 23:59:59,96.99500274658205,93.0,96.02010345458984,94.11599731445312,0.0,1079491696.8,Bitcoin
Bitcoin,BTC,2013-07-28 23:59:59,100.5770034790039,94.0,94.4000015258789,99.75599670410156,0.0,1144602837.9,Bitcoin
Bitcoin,BTC,2013-07-29 23:59:59,102.5,98.45500183105467,98.5999984741211,101.1999969482422,0.0,1161619140.0,Bitcoin
Bitcoin,BTC,2013-07-30 23:59:59,107.98999786376952,100.47000122070312,101.48899841308594,107.98999786376952,0.0,1240092366.0,Bitcoin
Bitcoin,BTC,2013-07-31 23:59:59,111.34400177001952,103.87999725341795,107.9499969482422,106.08999633789062,0.0,1218777833.5,Bitcoin
Bitcoin,BTC,2013-08-01 23:59:59,108.0,103.01100158691406,106.21299743652344,104.0,0.0,1195225200.0,Bitcoin
Bitcoin,BTC,2013-08-02 23:59:59,108.0,101.21099853515624,104.8560028076172,104.5009994506836,0.0,1201487184.88,Bitcoin
Bitcoin,BTC,2013-08-03 23:59:59,105.77999877929688,102.0019989013672,104.5009994506836,104.00499725341795,0.0,1196226508.12,Bitcoin
Bitcoin,BTC,2013-08-04 23:59:59,105.9499969482422,103.52300262451172,104.9499969482422,105.1439971923828,0.0,1209797378.4,Bitcoin
Bitcoin,BTC,2013-08-05 23:59:59,107.7699966430664,105.0,105.12000274658205,106.22000122070312,0.0,1222677176.0,Bitcoin
Bitcoin,BTC,2013-08-06 23:59:59,107.38200378417967,105.55699920654295,106.72000122070312,106.75,0.0,1229098150.0,Bitcoin
Bitcoin,BTC,2013-08-07 23:59:59,106.75,106.75,106.75,106.75,0.0,1229098150.0,Bitcoin
Bitcoin,BTC,2013-08-08 23:59:59,106.75,101.26000213623048,106.75,103.0,0.0,1187105900.0,Bitcoin
Bitcoin,BTC,2013-08-09 23:59:59,105.75,101.93499755859376,103.06999969482422,102.8000030517578,0.0,1185307130.0,Bitcoin
Bitcoin,BTC,2013-08-10 23:59:59,103.9000015258789,102.41000366210938,102.8000030517578,103.0,0.0,1188153925.0,Bitcoin
Bitcoin,BTC,2013-08-11 23:59:59,105.19000244140624,102.75499725341795,103.0,105.0,0.0,1211789250.0,Bitcoin
Bitcoin,BTC,2013-08-12 23:59:59,108.0,103.5,105.0,106.63600158691406,0.0,1231248580.9,Bitcoin
Bitcoin,BTC,2013-08-13 23:59:59,109.3499984741211,104.6500015258789,106.98999786376952,109.0,0.0,1259042650.0,Bitcoin
Bitcoin,BTC,2013-08-14 23:59:59,114.99500274658205,108.0009994506836,109.55500030517578,112.56199645996094,0.0,1300656724.05,Bitcoin
Bitcoin,BTC,2013-08-15 23:59:59,113.24500274658205,109.0,112.56199645996094,109.98999786376952,0.0,1271404657.25,Bitcoin
Bitcoin,BTC,2013-08-16 23:59:59,112.3000030517578,108.51699829101562,109.99500274658205,108.99400329589844,0.0,1260352119.0,Bitcoin
Bitcoin,BTC,2013-08-17 23:59:59,113.75,108.2249984741211,108.99400329589844,113.5,0.0,1312996375.0,Bitcoin
Bitcoin,BTC,2013-08-18 23:59:59,114.68800354003906,112.0,112.75,113.5,0.0,1313544012.5,Bitcoin
Bitcoin,BTC,2013-08-19 23:59:59,123.06199645996094,111.77100372314452,113.37999725341795,119.0,0.0,1377725475.0,Bitcoin
Bitcoin,BTC,2013-08-20 23:59:59,123.01100158691406,117.50800323486328,119.0,121.20500183105467,0.0,1403829641.38,Bitcoin
Bitcoin,BTC,2013-08-21 23:59:59,124.91400146484376,119.68199920654295,121.20999908447266,123.3000030517578,0.0,1428698677.5,Bitcoin
Bitcoin,BTC,2013-08-22 23:59:59,123.5,120.5999984741211,123.3000030517578,121.1500015258789,0.0,1404437432.5,Bitcoin
Bitcoin,BTC,2013-08-23 23:59:59,122.0,118.44400024414062,122.0,118.5009994506836,0.0,1374309422.45,Bitcoin
Bitcoin,BTC,2013-08-24 23:59:59,121.38999938964844,118.0199966430664,118.51000213623048,120.04499816894533,0.0,1392768092.25,Bitcoin
Bitcoin,BTC,2013-08-25 23:59:59,122.98699951171876,119.16999816894533,119.60299682617188,122.11100006103516,0.0,1417198896.58,Bitcoin
Bitcoin,BTC,2013-08-26 23:59:59,122.75499725341795,119.93000030517578,122.11100006103516,120.05599975585938,0.0,1393847158.6,Bitcoin
Bitcoin,BTC,2013-08-27 23:59:59,127.23999786376952,120.06999969482422,120.06999969482422,126.5,0.0,1469193137.5,Bitcoin
Bitcoin,BTC,2013-08-28 23:59:59,127.31999969482422,122.62000274658205,126.4800033569336,122.62000274658205,0.0,1424675797.5,Bitcoin
Bitcoin,BTC,2013-08-29 23:59:59,123.6999969482422,122.20999908447266,122.62000274658205,122.38999938964844,0.0,1422584866.25,Bitcoin
Bitcoin,BTC,2013-08-30 23:59:59,135.75,120.98999786376952,122.3499984741211,133.49000549316406,0.0,1552288465.0,Bitcoin
Bitcoin,BTC,2013-08-31 23:59:59,140.88999938964844,132.72000122070312,133.08999633789062,135.35000610351562,0.0,1574672051.25,Bitcoin
Bitcoin,BTC,2013-09-01 23:59:59,145.80999755859375,134.80999755859375,135.13999938964844,138.33999633789062,0.0,1610215347.0,Bitcoin
Bitcoin,BTC,2013-09-02 23:59:59,146.5,134.88999938964844,138.6300048828125,135.85000610351562,0.0,1581969853.75,Bitcoin
Bitcoin,BTC,2013-09-03 23:59:59,138.33999633789062,133.0,135.61000061035156,136.77000427246094,0.0,1593346565.25,Bitcoin
Bitcoin,BTC,2013-09-04 23:59:59,144.5,123.61000061035156,136.52999877929688,126.73999786376952,0.0,1477012117.5,Bitcoin
Bitcoin,BTC,2013-09-05 23:59:59,131.44000244140625,121.83000183105467,126.76000213623048,126.43000030517578,0.0,1473965190.5,Bitcoin
Bitcoin,BTC,2013-09-06 23:59:59,127.33999633789062,119.1500015258789,126.48999786376952,119.1500015258789,0.0,1389646450.0,Bitcoin
Bitcoin,BTC,2013-09-07 23:59:59,125.94000244140624,118.45999908447266,118.88999938964844,124.1500015258789,0.0,1448411493.75,Bitcoin
Bitcoin,BTC,2013-09-08 23:59:59,124.72000122070312,120.48999786376952,124.12999725341795,121.66000366210938,0.0,1419836071.5,Bitcoin
Bitcoin,BTC,2013-09-09 23:59:59,129.05999755859375,119.75,121.86000061035156,127.11000061035156,0.0,1484085516.0,Bitcoin
Bitcoin,BTC,2013-09-10 23:59:59,129.74000549316406,125.9000015258789,127.2699966430664,125.91000366210938,0.0,1470679164.0,Bitcoin
Bitcoin,BTC,2013-09-11 23:59:59,137.8300018310547,123.2699966430664,125.88999938964844,135.25,0.0,1580450350.0,Bitcoin
Bitcoin,BTC,2013-09-12 23:59:59,136.0800018310547,131.80999755859375,135.5500030517578,133.1300048828125,0.0,1556386219.25,Bitcoin
Bitcoin,BTC,2013-09-13 23:59:59,137.5800018310547,132.27000427246094,132.8300018310547,134.97999572753906,0.0,1578699084.0,Bitcoin
Bitcoin,BTC,2013-09-14 23:59:59,135.85000610351562,128.8699951171875,135.00999450683594,129.22000122070312,0.0,1512038755.5,Bitcoin
Bitcoin,BTC,2013-09-15 23:59:59,131.44000244140625,128.25999450683594,129.39999389648438,130.3699951171875,0.0,1526085146.0,Bitcoin
Bitcoin,BTC,2013-09-16 23:59:59,132.72000122070312,129.77000427246094,130.86000061035156,131.72000122070312,0.0,1542395098.0,Bitcoin
Bitcoin,BTC,2013-09-17 23:59:59,132.75999450683594,124.88999938964844,131.58999633789062,131.66000366210938,0.0,1542278406.0,Bitcoin
Bitcoin,BTC,2013-09-18 23:59:59,133.1999969482422,130.5399932861328,131.7100067138672,131.47000122070312,0.0,1540598327.5,Bitcoin
Bitcoin,BTC,2013-09-19 23:59:59,131.77000427246094,128.4499969482422,131.3699951171875,129.64999389648438,0.0,1519883708.75,Bitcoin
Bitcoin,BTC,2013-09-20 23:59:59,135.6199951171875,126.68000030517578,129.6999969482422,127.04000091552734,0.0,1489921944.0,Bitcoin
Bitcoin,BTC,2013-09-21 23:59:59,128.61000061035156,126.23999786376952,126.9499969482422,127.43000030517578,0.0,1495101146.75,Bitcoin
Bitcoin,BTC,2013-09-22 23:59:59,133.94000244140625,126.58999633789062,127.87000274658205,129.1199951171875,0.0,1515584736.0,Bitcoin
Bitcoin,BTC,2013-09-23 23:59:59,132.72500610351562,125.66000366210938,128.97999572753906,125.9499969482422,0.0,1479037147.5,Bitcoin
Bitcoin,BTC,2013-09-24 23:59:59,127.45999908447266,125.38999938964844,126.0500030517578,127.25,0.0,1494974356.25,Bitcoin
Bitcoin,BTC,2013-09-25 23:59:59,129.69000244140625,127.33000183105467,127.37999725341795,128.22000122070312,0.0,1507033770.0,Bitcoin
Bitcoin,BTC,2013-09-26 23:59:59,134.9340057373047,127.31999969482422,128.2100067138672,128.3800048828125,0.0,1509434269.0,Bitcoin
Bitcoin,BTC,2013-09-27 23:59:59,134.74000549316406,128.49000549316406,128.94000244140625,133.77999877929688,0.0,1573520360.0,Bitcoin
Bitcoin,BTC,2013-09-28 23:59:59,135.6300048828125,132.55999755859375,133.77000427246094,134.77999877929688,0.0,1585878761.5,Bitcoin
Bitcoin,BTC,2013-09-29 23:59:59,140.61000061035156,134.7100067138672,134.89999389648438,137.33999633789062,0.0,1616584504.5,Bitcoin
Bitcoin,BTC,2013-09-30 23:59:59,138.35000610351562,130.27000427246094,137.14999389648438,133.0,0.0,1566038425.0,Bitcoin
Bitcoin,BTC,2013-10-01 23:59:59,134.6300048828125,131.5500030517578,132.67999267578125,132.17999267578125,0.0,1557001092.0,Bitcoin
Bitcoin,BTC,2013-10-02 23:59:59,133.58999633789062,102.25,132.0500030517578,114.12999725341795,0.0,1344930746.0,Bitcoin
Bitcoin,BTC,2013-10-03 23:59:59,123.62999725341795,111.81999969482422,114.4499969482422,123.62999725341795,0.0,1457492614.5,Bitcoin
Bitcoin,BTC,2013-10-04 23:59:59,130.08999633789062,123.41000366210938,123.41000366210938,129.00999450683594,0.0,1521498786.5,Bitcoin
Bitcoin,BTC,2013-10-05 23:59:59,130.44000244140625,128.02999877929688,128.6300048828125,128.5500030517578,0.0,1516777518.75,Bitcoin
Bitcoin,BTC,2013-10-06 23:59:59,129.66000366210938,126.1500015258789,128.36000061035156,129.0,0.0,1522686975.0,Bitcoin
Bitcoin,BTC,2013-10-07 23:59:59,130.27000427246094,126.36000061035156,129.42999267578125,126.94000244140624,0.0,1498859917.5,Bitcoin
Bitcoin,BTC,2013-10-08 23:59:59,127.47000122070312,124.70999908447266,126.73999786376952,126.0,0.0,1488277350.0,Bitcoin
Bitcoin,BTC,2013-10-09 23:59:59,131.75,125.58000183105467,125.8499984741211,130.69000244140625,0.0,1544249376.25,Bitcoin
Bitcoin,BTC,2013-10-10 23:59:59,131.5,129.25999450683594,130.6699981689453,130.58999633789062,0.0,1543701125.25,Bitcoin
Bitcoin,BTC,2013-10-11 23:59:59,131.80999755859375,129.63999938964844,130.75,130.89999389648438,0.0,1547971040.0,Bitcoin
Bitcoin,BTC,2013-10-12 23:59:59,135.66000366210938,130.55999755859375,130.89999389648438,135.19000244140625,0.0,1599426130.5,Bitcoin
Bitcoin,BTC,2013-10-13 23:59:59,138.66000366210938,134.5500030517578,135.19000244140625,138.1300048828125,0.0,1634968838.5,Bitcoin
Bitcoin,BTC,2013-10-14 23:59:59,144.1199951171875,138.89999389648438,139.27000427246094,140.52000427246094,0.0,1664129178.0,Bitcoin
Bitcoin,BTC,2013-10-15 23:59:59,145.38999938964844,139.1300048828125,140.77000427246094,145.24000549316406,0.0,1720981439.0,Bitcoin
Bitcoin,BTC,2013-10-16 23:59:59,152.22999572753906,142.42999267578125,145.64999389648438,142.5500030517578,0.0,1689851847.5,Bitcoin
Bitcoin,BTC,2013-10-17 23:59:59,147.4199981689453,142.41000366210938,142.41000366210938,146.25,0.0,1734327562.5,Bitcoin
Bitcoin,BTC,2013-10-18 23:59:59,155.9600067138672,145.57000732421875,146.3699951171875,155.9600067138672,0.0,1850219763.0,Bitcoin
Bitcoin,BTC,2013-10-19 23:59:59,177.47999572753906,155.6999969482422,155.91000366210938,172.4199981689453,0.0,2046457290.5,Bitcoin
Bitcoin,BTC,2013-10-20 23:59:59,174.91000366210938,168.9499969482422,171.66000366210938,174.61000061035156,0.0,2073319140.0,Bitcoin
Bitcoin,BTC,2013-10-21 23:59:59,184.82000732421875,174.8000030517578,174.8000030517578,182.2100067138672,0.0,2164518142.5,Bitcoin
Bitcoin,BTC,2013-10-22 23:59:59,196.2700042724609,182.6499938964844,182.6499938964844,193.75999450683597,0.0,2302910260.0,Bitcoin
Bitcoin,BTC,2013-10-23 23:59:59,213.6199951171875,192.3800048828125,193.3600006103516,213.6199951171875,0.0,2540139398.5,Bitcoin
Bitcoin,BTC,2013-10-24 23:59:59,217.4199981689453,168.52000427246094,214.3000030517578,198.22999572753903,0.0,2358198593.25,Bitcoin
Bitcoin,BTC,2013-10-25 23:59:59,198.8699951171875,168.5,197.69000244140625,186.69000244140625,0.0,2222012383.5,Bitcoin
Bitcoin,BTC,2013-10-26 23:59:59,188.41000366210935,175.75,187.4499969482422,177.32000732421875,0.0,2111296044.0,Bitcoin
Bitcoin,BTC,2013-10-27 23:59:59,196.44000244140625,176.60000610351562,176.60000610351562,196.44000244140625,0.0,2339831217.0,Bitcoin
Bitcoin,BTC,2013-10-28 23:59:59,198.6199951171875,192.05999755859372,196.2100067138672,198.5500030517578,0.0,2365837416.25,Bitcoin
Bitcoin,BTC,2013-10-29 23:59:59,204.7899932861328,198.5500030517578,198.5500030517578,204.38999938964844,0.0,2436241934.25,Bitcoin
Bitcoin,BTC,2013-10-30 23:59:59,209.16000366210935,199.97000122070312,204.38999938964844,199.97000122070312,0.0,2384492272.5,Bitcoin
Bitcoin,BTC,2013-10-31 23:59:59,205.17999267578125,198.8500061035156,199.8300018310547,204.0,0.0,2433658800.0,Bitcoin
Bitcoin,BTC,2013-11-01 23:59:59,206.6499938964844,202.1300048828125,203.8999938964844,206.17999267578125,0.0,2460742836.5,Bitcoin
Bitcoin,BTC,2013-11-02 23:59:59,207.75999450683597,201.6499938964844,205.80999755859372,206.22000122070312,0.0,2462261644.5,Bitcoin
Bitcoin,BTC,2013-11-03 23:59:59,215.0500030517578,203.9900054931641,205.9900054931641,215.0500030517578,0.0,2568713111.25,Bitcoin
Bitcoin,BTC,2013-11-04 23:59:59,231.00999450683597,213.94000244140625,214.66000366210935,229.1000061035156,0.0,2737659087.5,Bitcoin
Bitcoin,BTC,2013-11-05 23:59:59,250.66000366210935,226.22000122070312,229.2100067138672,245.2400054931641,0.0,2931598960.0,Bitcoin
Bitcoin,BTC,2013-11-06 23:59:59,263.0,244.77999877929688,244.77999877929688,262.5,0.0,3138994687.5,Bitcoin
Bitcoin,BTC,2013-11-07 23:59:59,304.1700134277344,261.54998779296875,261.67999267578125,296.4100036621094,0.0,3545560086.75,Bitcoin
Bitcoin,BTC,2013-11-08 23:59:59,338.6600036621094,296.92999267578125,297.8500061035156,338.1099853515625,0.0,4045494602.75,Bitcoin
Bitcoin,BTC,2013-11-09 23:59:59,370.8200073242188,319.7099914550781,338.5799865722656,339.1099853515625,0.0,4058705857.0,Bitcoin
